"name","lat","long","depict"
"エルサレムの旧市街と",31.7767,35.2342,"http://commons.wikimedia.org/wiki/Special:FilePath/Jerusalem_Oesterreichisches_Hospiz_2.JPG"
"キリグア遺跡公園",15.2694,-89.0403,"http://commons.wikimedia.org/wiki/Special:FilePath/GT_Quirigua_StelaE.JPG"
"ギマランイスの歴史地区",41.45,-8.3,"http://commons.wikimedia.org/wiki/Special:FilePath/GMR.png"
"コルドバのイエズス会伝道所とエスタンシア群",-31.6561,-64.4353,"http://commons.wikimedia.org/wiki/Special:FilePath/AltaGracia.jpg"
"文化的景観",40.1056,49.3889,"http://commons.wikimedia.org/wiki/Special:FilePath/Qobustan.jpg"
"ゴブスタンの岩絵の",40.1056,49.3889,"http://commons.wikimedia.org/wiki/Special:FilePath/Qobustan.jpg"
"サンガイ国立公園",-1.83333,-78.3333,"http://commons.wikimedia.org/wiki/Special:FilePath/Sangay2.jpg"
"サーンチーの仏教建築物群",23.4807,77.7363,"http://commons.wikimedia.org/wiki/Special:FilePath/Sanchi2.jpg"
"古都ザビード",14.2,43.3167,"http://commons.wikimedia.org/wiki/Special:FilePath/Zabid,_Yemen.jpg"
"ラホールの城塞とシャーラマール庭園",31.5858,74.3819,"http://commons.wikimedia.org/wiki/Special:FilePath/Shalamar_Garden_July_14_2005-East_and_west_gardens_of_the_third_level.jpg"
"ジャイアンツ・コーズウェーとコーズウェー海岸",55.2408,-6.51167,"http://commons.wikimedia.org/wiki/Special:FilePath/Causeway-code_poet-4.jpg"
"http://ja.dbpedia.org/resource/イスタンブルの歴史地区",41.0055,28.9774,"http://commons.wikimedia.org/wiki/Special:FilePath/Sultan_Ahmed_Mosque,_Istambul.jpg"
"タッターの文化財",24.7461,67.9243,"http://commons.wikimedia.org/wiki/Special:FilePath/Tomb_1_Thatta.jpg"
"チャタル・ヒュユクの",37.6675,32.8283,"http://commons.wikimedia.org/wiki/Special:FilePath/Museum_of_Anatolian_Civilizations002.jpg"
"新石器時代遺跡",37.6675,32.8283,"http://commons.wikimedia.org/wiki/Special:FilePath/Museum_of_Anatolian_Civilizations002.jpg"
"国立公園",-14.2667,-60.8667,"http://commons.wikimedia.org/wiki/Special:FilePath/Cataratas_Arcoiris_Bolivia.png"
"ノエル・ケンプ・メルカード",-14.2667,-60.8667,"http://commons.wikimedia.org/wiki/Special:FilePath/Cataratas_Arcoiris_Bolivia.png"
"バターリャ修道院",39.6592,-8.82611,"http://commons.wikimedia.org/wiki/Special:FilePath/Mosteiro_da_Batalha_78a.jpg"
"バルデス半島",-42.5,-63.9333,"http://commons.wikimedia.org/wiki/Special:FilePath/Robben-001.jpg"
"パサルガダエ",30.2,53.1794,"http://commons.wikimedia.org/wiki/Special:FilePath/CyrustheGreatTomb_22057.jpg"
"ラホールの城塞とシャーラマール庭園",31.5903,74.3097,"http://commons.wikimedia.org/wiki/Special:FilePath/Alamgiri_Gate_at_Lahore_Fort.jpeg"
"月の港ボルドー",44.8386,-0.578333,"http://commons.wikimedia.org/wiki/Special:FilePath/Miroir_d'eau_place_de_la_Bourse.JPG"
"済州の火山島と",33.4689,126.72,"http://commons.wikimedia.org/wiki/Special:FilePath/Halasan.jpg"
"溶岩洞窟群",33.4689,126.72,"http://commons.wikimedia.org/wiki/Special:FilePath/Halasan.jpg"
"赤い城の建造物群",28.6558,77.2403,"http://commons.wikimedia.org/wiki/Special:FilePath/Red_Fort,_Delhi_by_alexfurr_(2).jpg"
"セビリアの大聖堂、アルカサル、インディアス古文書館",37.384,-5.992,"http://commons.wikimedia.org/wiki/Special:FilePath/Cathedral_and_Archivo_de_Indias_-_Seville.jpg"
"ハバナ旧市街とその要塞群",23.1359,-82.3583,"http://commons.wikimedia.org/wiki/Special:FilePath/Centro_Habana_(Cropped).jpg"
"カゼルタの18世紀の王宮と公園、ヴァンヴィテッリの水道橋とサン・レウチョの邸宅群",41.07,14.3258,"http://commons.wikimedia.org/wiki/Special:FilePath/Der_bourbonische_Königspalast_in_Caserta.jpg"
"キューバ南東部のコーヒー農園発祥地の景観",20.03,-75.3914,"http://commons.wikimedia.org/wiki/Special:FilePath/SierraMaestra-382707055.jpg"
"コンゴーニャスの聖域",-20.4997,-43.8578,"http://commons.wikimedia.org/wiki/Special:FilePath/Sanctuary_of_Bom_Jesus_do_Congonhas.jpg"
"ボン・ジェズス・ド・",-20.4997,-43.8578,"http://commons.wikimedia.org/wiki/Special:FilePath/Sanctuary_of_Bom_Jesus_do_Congonhas.jpg"
"トマールのキリスト教修道院",39.6039,-8.41917,"http://commons.wikimedia.org/wiki/Special:FilePath/Convento_Cristo_December_2008-8.jpg"
"ビニャーレス渓谷",22.6167,-83.7167,"http://commons.wikimedia.org/wiki/Special:FilePath/Vinales-cuba.JPG"
"僧院の島ライヒェナウ",47.6931,9.06306,"http://commons.wikimedia.org/wiki/Special:FilePath/St._Georg_Kirche_Reichenau_(Foto_Hilarmont).jpg"
"メキシコ国立自治大学  の大学都市の中央キャンパス",19.3289,-99.1872,"http://commons.wikimedia.org/wiki/Special:FilePath/UNAM_Ciudad_Universitaria.jpg"
"平泉―仏国土（浄土）を表す建築・庭園及び",38.9886,141.11,"http://commons.wikimedia.org/wiki/Special:FilePath/Mōtsū-ji.JPG"
"考古学的遺跡群―",38.9886,141.11,"http://commons.wikimedia.org/wiki/Special:FilePath/Mōtsū-ji.JPG"
"アレハンドロ・デ・",20.45,-75.0,"http://commons.wikimedia.org/wiki/Special:FilePath/Alejandro_de_Humboldt_National_Park.jpg"
"フンボルト国立公園",20.45,-75.0,"http://commons.wikimedia.org/wiki/Special:FilePath/Alejandro_de_Humboldt_National_Park.jpg"
"エディンバラの旧市街と",55.9476,-3.19163,"http://commons.wikimedia.org/wiki/Special:FilePath/Looking_down_Royal_Mile,_Edinburgh.jpg"
"新市街",55.9476,-3.19163,"http://commons.wikimedia.org/wiki/Special:FilePath/Looking_down_Royal_Mile,_Edinburgh.jpg"
"オリンダ歴史地区",-8.0,-34.8833,"http://commons.wikimedia.org/wiki/Special:FilePath/Olinda1-CCBYSA.jpg"
"グウィネズのエドワード1世の城郭と市壁",53.1397,-4.27694,"http://commons.wikimedia.org/wiki/Special:FilePath/Caernarfon_Castle_1994.jpg"
"コーンウォールと",50.1361,-5.38361,"http://commons.wikimedia.org/wiki/Special:FilePath/Poldice_Mine_Gwennap_Cornwall.jpg"
"西デヴォンの鉱山景観",50.1361,-5.38361,"http://commons.wikimedia.org/wiki/Special:FilePath/Poldice_Mine_Gwennap_Cornwall.jpg"
"古都シーギリヤ",7.95694,80.7597,"http://commons.wikimedia.org/wiki/Special:FilePath/Sigiriya.jpg"
"中央アマゾン保全地域群",-2.17028,-62.6172,"http://commons.wikimedia.org/wiki/Special:FilePath/River_in_the_Amazon_rainforest.jpg"
"スウェルの鉱山都市",-34.085,-70.3825,"http://commons.wikimedia.org/wiki/Special:FilePath/Sewell_flickr.jpg"
"タキシラ",33.7458,72.7875,"http://commons.wikimedia.org/wiki/Special:FilePath/Taxila1.jpg"
"タフテ・バヒーの仏教遺跡郡とサリ・バロールの近隣都市遺跡群",34.3208,71.9458,"http://commons.wikimedia.org/wiki/Special:FilePath/Museum_für_Indische_Kunst_Dahlem_Berlin_Mai_2006_017.jpg"
"http://ja.dbpedia.org/resource/ミケーネ",37.5994,22.7997,"http://commons.wikimedia.org/wiki/Special:FilePath/Tiryns_general_view.jpg"
"古代遺跡群",37.5994,22.7997,"http://commons.wikimedia.org/wiki/Special:FilePath/Tiryns_general_view.jpg"
"歴史地区",-18.249,-43.6,"http://commons.wikimedia.org/wiki/Special:FilePath/Diamantina_Ort.JPG"
"ディアマンティーナ",-18.249,-43.6,"http://commons.wikimedia.org/wiki/Special:FilePath/Diamantina_Ort.JPG"
"サンタ・ラウラの",-20.2083,-69.7944,"http://commons.wikimedia.org/wiki/Special:FilePath/Humberstone.jpg"
"ハンバーストーンと",-20.2083,-69.7944,"http://commons.wikimedia.org/wiki/Special:FilePath/Humberstone.jpg"
"硝石工場群",-20.2083,-69.7944,"http://commons.wikimedia.org/wiki/Special:FilePath/Humberstone.jpg"
"アフラジ",22.9989,57.5361,"http://commons.wikimedia.org/wiki/Special:FilePath/Bilad_Sayt_(21).JPG"
"オマーンの灌漑システム",22.9989,57.5361,"http://commons.wikimedia.org/wiki/Special:FilePath/Bilad_Sayt_(21).JPG"
"大山ブルカン・カルドゥンとその周辺の神聖な景観",48.7539,108.664,"http://commons.wikimedia.org/wiki/Special:FilePath/Burkhan_Khaldun_mount2.jpg"
"リオ・アビセオ国立公園",-7.75,-77.25,"http://commons.wikimedia.org/wiki/Special:FilePath/RAPIDOS_DE_SAN_GERONIMO-PARQUE_NACIONAL_DEL_RIO_ABISEO.jpg"
"ロペ＝オカンダの生態系と残存する文化的景観",-0.5,11.5,"http://commons.wikimedia.org/wiki/Special:FilePath/Lopé_National_Park_river_crop.jpg"
"南漢山城",37.4667,127.183,"http://commons.wikimedia.org/wiki/Special:FilePath/Namhanssanseong.JPG"
"開平楼閣と村落",22.3572,112.614,"http://commons.wikimedia.org/wiki/Special:FilePath/Kaiping_September_2007.jpg"
"イベリア半島の",39.79,-1.03333,"http://commons.wikimedia.org/wiki/Special:FilePath/Arte_esquematico-Peñapascuala.png"
"地中海沿岸の岩絵",39.79,-1.03333,"http://commons.wikimedia.org/wiki/Special:FilePath/Arte_esquematico-Peñapascuala.png"
"エル・ビスカイノの",27.7922,-114.228,"http://commons.wikimedia.org/wiki/Special:FilePath/Ballena_gris_adulta_con_su_ballenato.jpg"
"クジラ保護区",27.7922,-114.228,"http://commons.wikimedia.org/wiki/Special:FilePath/Ballena_gris_adulta_con_su_ballenato.jpg"
"生物圏保護区",19.6064,100.242,"http://commons.wikimedia.org/wiki/Special:FilePath/Monarchs_overwintering_Angangueo_site_in_Mexico.jpg"
"オオカバマダラ",19.6064,100.242,"http://commons.wikimedia.org/wiki/Special:FilePath/Monarchs_overwintering_Angangueo_site_in_Mexico.jpg"
"ギガルド修道院とアザト川上流域",40.1561,44.7989,"http://commons.wikimedia.org/wiki/Special:FilePath/Գեղարդ.jpg"
"サモス島のピタゴリオと",37.6719,26.8856,"http://commons.wikimedia.org/wiki/Special:FilePath/Heraion_i_samos.jpg"
"ヘーラー神殿",37.6719,26.8856,"http://commons.wikimedia.org/wiki/Special:FilePath/Heraion_i_samos.jpg"
"http://ja.dbpedia.org/resource/ファウンテンズ修道院",54.1161,-1.57306,"http://commons.wikimedia.org/wiki/Special:FilePath/Fountains_Abbey_view02_2005-08-27.jpg"
"トゥウェイフルフォンテーン（ツウィツァウス）",-20.5906,14.3722,"http://commons.wikimedia.org/wiki/Special:FilePath/Lion_Twyfelfontein_Namibia.JPG"
"ノヴォデヴィチ修道院の建造物群",55.7261,37.5561,"http://commons.wikimedia.org/wiki/Special:FilePath/Russie_-_Moscou_-_Novodevichy_4.jpg"
"考古遺跡群",23.2699,56.745,"http://commons.wikimedia.org/wiki/Special:FilePath/World_Heritage_Graves_Al_Ayn_Oman.JPG"
"アル＝アインの",23.2699,56.745,"http://commons.wikimedia.org/wiki/Special:FilePath/World_Heritage_Graves_Al_Ayn_Oman.JPG"
"バット、アル＝フトゥム、",23.2699,56.745,"http://commons.wikimedia.org/wiki/Special:FilePath/World_Heritage_Graves_Al_Ayn_Oman.JPG"
"パッタダカルの建造物群",15.9484,75.8159,"http://commons.wikimedia.org/wiki/Special:FilePath/Pattadakal1.JPG"
"サーマッラーの考古学都市",34.2072,43.88,"http://commons.wikimedia.org/wiki/Special:FilePath/Samara_spiralovity_minaret_rijen1973.jpg"
"文化的景観",-20.4606,57.3136,"http://commons.wikimedia.org/wiki/Special:FilePath/Le_Morne1.jpg"
"ル・モーンの",-20.4606,57.3136,"http://commons.wikimedia.org/wiki/Special:FilePath/Le_Morne1.jpg"
"ロータス・フォート",32.9625,73.5889,"http://commons.wikimedia.org/wiki/Special:FilePath/Rohtas_Fort_Magnificent_Kabuli_Gate.jpg"
"ヴェアデイロス平原国立公園とエマス国立公園",-14.0833,-47.6667,"http://commons.wikimedia.org/wiki/Special:FilePath/Veadeiros2_leofleck.jpg"
"セラード保護地域:",-14.0833,-47.6667,"http://commons.wikimedia.org/wiki/Special:FilePath/Veadeiros2_leofleck.jpg"
"中央スリナム自然保護区",4.0,-56.5,"http://commons.wikimedia.org/wiki/Special:FilePath/Amazon_jungle_from_above.jpg"
"乳香の土地",18.2533,53.6476,"http://commons.wikimedia.org/wiki/Special:FilePath/Oman_Dhofar_Frankincense.jpg"
"ペルシャ式庭園",29.6361,52.5253,"http://commons.wikimedia.org/wiki/Special:FilePath/Eram_garden.JPG"
"国立公園",19.8833,-77.6333,"http://commons.wikimedia.org/wiki/Special:FilePath/Costa_típica_del_Parque_Nacional_Desembarco_del_Granma.jpg"
"グランマ号上陸記念",19.8833,-77.6333,"http://commons.wikimedia.org/wiki/Special:FilePath/Costa_típica_del_Parque_Nacional_Desembarco_del_Granma.jpg"
"ケルナヴェの考古遺跡",54.8833,24.85,"http://commons.wikimedia.org/wiki/Special:FilePath/Lithuania_Kierniów_churches.jpg"
"（ケルナヴェ文化保護区）",54.8833,24.85,"http://commons.wikimedia.org/wiki/Special:FilePath/Lithuania_Kierniów_churches.jpg"
"コスタ・ド・デスコブリメントの大西洋岸森林保護区群",-16.5,-39.25,"http://commons.wikimedia.org/wiki/Special:FilePath/Panorama,_Parque_Nacional_e_Histórico_do_Monte_Pascoal.JPG"
"サンティアーゴ・デ・クーバのサン・ペドロ・デ・ラ・ロカ城",19.9687,-75.8703,"http://commons.wikimedia.org/wiki/Special:FilePath/Castillo_del_Morro_by_Glogg_4.jpg"
"シンハラジャ森林保護区",6.41667,80.5,"http://commons.wikimedia.org/wiki/Special:FilePath/Sinharaja29.jpg"
"デルベントのシタデル、古代都市、要塞建築物群",42.0667,48.2833,"http://commons.wikimedia.org/wiki/Special:FilePath/Главный_вход_в_цитадель_Нарын-Кала.jpg"
"パンタナル自然保護地域",-18.0,-56.5,"http://commons.wikimedia.org/wiki/Special:FilePath/Pantanal,_south-central_South_America_5170.jpg"
"マヌー国立公園",-11.8564,-71.7214,"http://commons.wikimedia.org/wiki/Special:FilePath/Manu_riverbank.jpg"
"ブラジルの大西洋上の島々 : フェルナンド・デ・ノローニャ諸島とロカス環礁の保護区群",-3.86667,-33.8167,"http://commons.wikimedia.org/wiki/Special:FilePath/Rocas.jpg"
"http://ja.dbpedia.org/resource/トリニダ_(キューバ)",21.8414,-79.8664,"http://commons.wikimedia.org/wiki/Special:FilePath/Valle_de_los_ingenios2.jpg"
"ロス・インヘニオス渓谷",21.8414,-79.8664,"http://commons.wikimedia.org/wiki/Special:FilePath/Valle_de_los_ingenios2.jpg"
"ワスカラン国立公園",-9.33333,-77.4,"http://commons.wikimedia.org/wiki/Special:FilePath/Taulliraju.JPG"
"大チョーラ朝寺院群",10.7831,79.1325,"http://commons.wikimedia.org/wiki/Special:FilePath/GangaiKonda_Cholapuram(Front_View).JPG"
"保護区群",-24.1667,-48.0,"http://commons.wikimedia.org/wiki/Special:FilePath/Bromelias50.JPG"
"大西洋岸森林南東部の",-24.1667,-48.0,"http://commons.wikimedia.org/wiki/Special:FilePath/Bromelias50.JPG"
"アグリジェントの",37.2906,13.5855,"http://commons.wikimedia.org/wiki/Special:FilePath/Agrigent_BW_2012-10-07_13-09-13.jpg"
"考古的地域",37.2906,13.5855,"http://commons.wikimedia.org/wiki/Special:FilePath/Agrigent_BW_2012-10-07_13-09-13.jpg"
"アツィナナナの雨林",-14.4597,49.7025,"http://commons.wikimedia.org/wiki/Special:FilePath/Masoala_Wasserfall.jpg"
"エレファンタ石窟群",18.9583,72.9306,"http://commons.wikimedia.org/wiki/Special:FilePath/Ardhanari@_Elephanta_Caves.jpg"
"コナーラクのスーリヤ寺院",19.8874,86.0946,"http://commons.wikimedia.org/wiki/Special:FilePath/Konark_Sun_Temple_Front_view.jpg"
"ベヒストゥン",34.3906,47.4358,"http://commons.wikimedia.org/wiki/Special:FilePath/Bisotun_Iran_Relief_Achamenid_Period.JPG"
16,17.4833,-92.0497,"http://commons.wikimedia.org/wiki/Special:FilePath/2006_03_19_Tepoztlan_21.JPG"
"ポポカテペトル山腹の",17.4833,-92.0497,"http://commons.wikimedia.org/wiki/Special:FilePath/2006_03_19_Tepoztlan_21.JPG"
"安徽南部の古村落—西逓と宏村",30.0036,117.982,"http://commons.wikimedia.org/wiki/Special:FilePath/Nanhu_Lake.jpg"
"福建土楼",25.0231,117.686,"http://commons.wikimedia.org/wiki/Special:FilePath/Zhenchenglou.JPG"
"ハフパット修道院とサナイン修道院",41.0872,44.6661,"http://commons.wikimedia.org/wiki/Special:FilePath/Sanahin_Monastery.jpg"
"http://ja.dbpedia.org/resource/カゼルタ宮殿",41.1,14.3333,"http://commons.wikimedia.org/wiki/Special:FilePath/San_leucio.jpg"
"http://ja.dbpedia.org/resource/ヴァンヴィテッリの水道橋",41.1,14.3333,"http://commons.wikimedia.org/wiki/Special:FilePath/San_leucio.jpg"
"スー・ヌラージ・ディ・バルーミニ",39.7058,8.99056,"http://commons.wikimedia.org/wiki/Special:FilePath/Nuraghe_Su_Nuraxi.jpg"
"ダンブッラの黄金寺院",7.85,80.65,"http://commons.wikimedia.org/wiki/Special:FilePath/Dambulla-buddhastupa.jpg"
"ハイファと西ガリラヤの",32.8144,34.9869,"http://commons.wikimedia.org/wiki/Special:FilePath/TerracesBenGurion2.jpg"
"バハーイー教聖地群",32.8144,34.9869,"http://commons.wikimedia.org/wiki/Special:FilePath/TerracesBenGurion2.jpg"
"ハフパット修道院とサナイン修道院",41.0939,44.7119,"http://commons.wikimedia.org/wiki/Special:FilePath/Haghpat-Nshan.jpg"
"http://ja.dbpedia.org/resource/カゼルタ宮殿",41.0592,14.4017,"http://commons.wikimedia.org/wiki/Special:FilePath/Vanvitelli_aqueduct.jpg"
"http://ja.dbpedia.org/resource/サン・レウチョの邸宅群",41.0592,14.4017,"http://commons.wikimedia.org/wiki/Special:FilePath/Vanvitelli_aqueduct.jpg"
"ヴィッラ・ロマーナ・デル・カサーレ",37.3647,14.3347,"http://commons.wikimedia.org/wiki/Special:FilePath/Villa_Romana_del_Casale_Schlafzimmer_Mitte_modified.jpg"
"朝鮮王陵",37.1972,128.453,"http://commons.wikimedia.org/wiki/Special:FilePath/Sejong_tomb_1.jpg"
"大韓民国の歴史的村落：河回と良洞",36.5381,128.521,"http://commons.wikimedia.org/wiki/Special:FilePath/House_in_Hahoe_Village,_South_Korea.jpg"
"イランのアルメニア人修道院建造物群",38.9794,45.4733,"http://commons.wikimedia.org/wiki/Special:FilePath/St-Stepanous-02.jpg"
"イランのアルメニア人修道院建造物群",39.0922,44.5444,"http://commons.wikimedia.org/wiki/Special:FilePath/Northwestthaddes.jpg"
"建築家ヴィクトル・オルタの主な都市邸宅群",50.8242,4.35543,"http://ja.wikipedia.org/wiki/Special:FilePath/LocMap_of_WH_Horta.png"
"シューシュタルの歴史的水利施設",32.05,48.85,"http://commons.wikimedia.org/wiki/Special:FilePath/Flag_of_Iran.svg"
"建築家ヴィクトル・オルタの主な都市邸宅群",50.8278,4.36196,"http://ja.wikipedia.org/wiki/Special:FilePath/LocMap_of_WH_Horta.png"
"ヘラクレスの塔",43.3858,-8.40639,"http://commons.wikimedia.org/wiki/Special:FilePath/A_coruna_torre_de_hercules_sunset_edit.jpg"
"ロロペニの遺跡群",10.3,-3.53333,"http://commons.wikimedia.org/wiki/Special:FilePath/Loropéni-location-map.png"
"アウシュヴィッツ・ビルケナウ",50.0358,19.1783,"http://commons.wikimedia.org/wiki/Special:FilePath/Auschwitz-birkenau-main_track.jpg"
"ナチス・ドイツの強制絶滅収容所",50.0358,19.1783,"http://commons.wikimedia.org/wiki/Special:FilePath/Auschwitz-birkenau-main_track.jpg"
"メキシコシティ歴史地区とソチミルコ",19.263,-99.103,"http://commons.wikimedia.org/wiki/Special:FilePath/Trajinera.JPG"
"チャビンの考古遺跡",-9.59278,-77.1785,"http://commons.wikimedia.org/wiki/Special:FilePath/Chavin_de_Huantar_El_Castillo_06122009.jpg"
"地上絵",-14.7167,-75.1333,"http://commons.wikimedia.org/wiki/Special:FilePath/Nazca_monkey.jpg"
"ナスカとフマナ平原の",-14.7167,-75.1333,"http://commons.wikimedia.org/wiki/Special:FilePath/Nazca_monkey.jpg"
"レオナルド・ダ・ヴィンチの『最後の晩餐』があるサンタ・マリア・デッレ・グラツィエ教会とドメニコ会修道院",45.4658,9.17111,"http://commons.wikimedia.org/wiki/Special:FilePath/Leonardo_da_Vinci_(1452-1519)_-_The_Last_Supper_(1495-1498).jpg"
"アテナイのアクロポリス",37.9714,23.7262,"http://commons.wikimedia.org/wiki/Special:FilePath/Attica_06-13_Athens_50_View_from_Philopappos_-_Acropolis_Hill.jpg"
"シンガポール植物園",1.31389,103.816,"http://commons.wikimedia.org/wiki/Special:FilePath/Symphony_Lake,_Singapore_Botanic_Gardens_-_20041025.jpg"
"スリランカの中央高地",7.45,80.8,"http://commons.wikimedia.org/wiki/Special:FilePath/Sri_Pada_02.jpg"
"タブリーズの歴史的バザール施設",38.0808,46.2923,"http://commons.wikimedia.org/wiki/Special:FilePath/Carpet_Bazaar_of_Tabriz.JPG"
"メロエ島の考古遺跡群",16.94,33.75,"http://commons.wikimedia.org/wiki/Special:FilePath/Sudan_Meroe_Pyramids_2001.JPG"
"オーストラリアの囚人遺跡群",-42.8936,147.851,"http://commons.wikimedia.org/wiki/Special:FilePath/Cascades_Female_Factory.jpg"
"カラル＝スーペ",-10.8936,-77.5203,"http://commons.wikimedia.org/wiki/Special:FilePath/Caral_1.JPG"
"神聖都市",-10.8936,-77.5203,"http://commons.wikimedia.org/wiki/Special:FilePath/Caral_1.JPG"
"http://ja.dbpedia.org/resource/モデナ大聖堂",44.6464,10.9261,"http://commons.wikimedia.org/wiki/Special:FilePath/Ghirlandina_02.JPG"
"http://ja.dbpedia.org/resource/ピアッツァ・グランデ_(モデナ)",44.6464,10.9261,"http://commons.wikimedia.org/wiki/Special:FilePath/Ghirlandina_02.JPG"
"オーストラリアの囚人遺跡群",-33.8469,151.171,"http://commons.wikimedia.org/wiki/Special:FilePath/CockatooIslandPanorama.jpg"
"聖なる山スライマン＝トー",40.5306,72.7839,"http://commons.wikimedia.org/wiki/Special:FilePath/Kyrgyzstan_Osh_with_Suleiman_Hill.jpg"
"オーストラリアの囚人遺跡群",-42.5825,148.07,"http://commons.wikimedia.org/wiki/Special:FilePath/Commissariat_Store_1825.jpg"
"ニンガルー・コースト",-22.6667,113.65,"http://commons.wikimedia.org/wiki/Special:FilePath/Manta-ray_australia.jpg"
"オーストラリアの囚人遺跡群",-33.8694,151.212,"http://commons.wikimedia.org/wiki/Special:FilePath/HydeParkBarracks.JPG"
"カサス・グランデスの",30.3663,-107.947,"http://commons.wikimedia.org/wiki/Special:FilePath/Paquime0002.jpg"
"パキメ遺跡地帯",30.3663,-107.947,"http://commons.wikimedia.org/wiki/Special:FilePath/Paquime0002.jpg"
"オーストラリアの囚人遺跡群",-33.8097,150.995,"http://commons.wikimedia.org/wiki/Special:FilePath/Parramatta-NSW-GovernmentHouse.jpg"
"ペルシャ式庭園",30.1667,53.1667,"http://commons.wikimedia.org/wiki/Special:FilePath/Fin_Garden,_Kashan.jpg"
"オーストラリアの囚人遺跡群",-32.055,115.754,"http://commons.wikimedia.org/wiki/Special:FilePath/Fremantle_prison_main_cellblock.JPG"
"ヴァッハウ渓谷の文化的景観",48.2281,15.3339,"http://commons.wikimedia.org/wiki/Special:FilePath/Stift_melk_001.jpg"
"ゴンバデ・カーブース",37.2581,55.1689,"http://commons.wikimedia.org/wiki/Special:FilePath/Gonbad-e_Qabus.JPG"
"アルマデンとイドリヤ",38.7753,-4.83889,"http://commons.wikimedia.org/wiki/Special:FilePath/Minas_de_Almadén,_Ciudad_Real,_castillete_(RPS_21-07-2012).png"
"水銀の遺産",38.7753,-4.83889,"http://commons.wikimedia.org/wiki/Special:FilePath/Minas_de_Almadén,_Ciudad_Real,_castillete_(RPS_21-07-2012).png"
"紅河哈尼棚田群の文化的景観",23.0722,102.736,"http://commons.wikimedia.org/wiki/Special:FilePath/Yuanyang_sunset_rice_terraced_mountain.jpg"
"ウニアンガ湖群",19.05,20.4833,"http://commons.wikimedia.org/wiki/Special:FilePath/Lac_Yoa2.jpg"
"オーストラリアの囚人遺跡群",-33.3783,150.994,"http://commons.wikimedia.org/wiki/Special:FilePath/Thomas_james_bridge.jpg"
"コンソの文化的景観",5.25,37.4833,"http://commons.wikimedia.org/wiki/Special:FilePath/Konzo2.jpg"
"サルーム・デルタ",13.8353,-16.4986,"http://commons.wikimedia.org/wiki/Special:FilePath/Saloum.gif"
"ツライフ地区",24.7333,46.5756,"http://commons.wikimedia.org/wiki/Special:FilePath/Diriyahpic.jpg"
"ディルイーヤの",24.7333,46.5756,"http://commons.wikimedia.org/wiki/Special:FilePath/Diriyahpic.jpg"
"文化的景観",12.5933,-12.8458,"http://commons.wikimedia.org/wiki/Special:FilePath/DindefeloVillage.jpg"
"バサリ、フラ、ベディクの",12.5933,-12.8458,"http://commons.wikimedia.org/wiki/Special:FilePath/DindefeloVillage.jpg"
"バサリ地方 :",12.5933,-12.8458,"http://commons.wikimedia.org/wiki/Special:FilePath/DindefeloVillage.jpg"
"アルフェルトの",51.984,9.813,"http://commons.wikimedia.org/wiki/Special:FilePath/Fagus_Gropius_Hauptgebaeude_200705_wiki_front.jpg"
"ファグス工場",51.984,9.813,"http://commons.wikimedia.org/wiki/Special:FilePath/Fagus_Gropius_Hauptgebaeude_200705_wiki_front.jpg"
"ブコビナ・ダルマチア",48.2969,25.9244,"http://commons.wikimedia.org/wiki/Special:FilePath/Корпус_митрополита2.jpg"
"府主教の邸宅",48.2969,25.9244,"http://commons.wikimedia.org/wiki/Special:FilePath/Корпус_митрополита2.jpg"
"考古遺跡",13.8275,-89.3692,"http://commons.wikimedia.org/wiki/Special:FilePath/ES_Joya_Ceren_05_2012_Estructura_9_Area_2_Tamazcal_wide_angle_1479.JPG"
"ホヤ・デ・セレンの",13.8275,-89.3692,"http://commons.wikimedia.org/wiki/Special:FilePath/ES_Joya_Ceren_05_2012_Estructura_9_Area_2_Tamazcal_wide_angle_1479.JPG"
"マチュ・ピチュの",-13.1167,-72.5833,"http://commons.wikimedia.org/wiki/Special:FilePath/Machu_Picchu_mosaic_picture_-_december_2006.JPG"
"歴史保護区",-13.1167,-72.5833,"http://commons.wikimedia.org/wiki/Special:FilePath/Machu_Picchu_mosaic_picture_-_december_2006.JPG"
"留園",31.3175,120.588,"http://commons.wikimedia.org/wiki/Special:FilePath/Liuyuan.jpg"
"プトラナ台地",69.0,93.0,"http://commons.wikimedia.org/wiki/Special:FilePath/Putorana._Lama_lake..jpg"
"コルヴァイのカロリング朝ヴェストヴェルクとキヴィタス",51.7778,9.41,"http://commons.wikimedia.org/wiki/Special:FilePath/Corvey_Schloss_und_Abteikirche.jpg"
"ステウンス・クリント",55.2672,12.4233,"http://commons.wikimedia.org/wiki/Special:FilePath/Stevns_Klint_4525692589_da98ffd5a6_o.jpg"
"コロンビアのコーヒー産地の文化的景観",5.47167,-75.6817,"http://commons.wikimedia.org/wiki/Special:FilePath/Paisaje-Cafetero-Colombiano.png"
"ゴアの教会群と修道院群",15.503,73.912,"http://commons.wikimedia.org/wiki/Special:FilePath/Se_cathedral_goa.jpg"
"http://ja.dbpedia.org/resource/聖オーガスティン修道院",51.2797,1.08306,"http://commons.wikimedia.org/wiki/Special:FilePath/Canterbury_Cathedral_-_Portal_Nave_Cross-spire.jpeg"
